This file contains the VIX futures returns used in the paper 'Risk Premia and the VIX Term Structure' by Travis Johnson
The dates are in YYYYMMDD format
r_K^{VIX fut.} gives the daily return of a constant-maturity VIX futures strategy with target maturity K months
Returns are in percent

Date,r_1^{VIX fut.},r_2^{VIX fut.},r_3^{VIX fut.},r_4^{VIX fut.},r_5^{VIX fut.},r_6^{VIX fut.}
20160418, -4.959, -4.959, -5.596, -6.078, -5.549, -5.657
20160419, 0.000, 0.000, 0.213, 0.213, 1.550, 0.349
20160420, 1.240, 1.240, 2.045, 2.045, 1.151, 2.356
20160421, 2.203, 3.073, 3.495, 3.495, 3.848, 3.922
20160422, -3.444, -2.821, -2.872, -2.872, -2.717, -2.717
20160425, 0.391, 0.863, 1.408, 1.408, 0.537, 0.537
20160426, -1.571, -0.852, -1.357, -0.551, -0.533, -1.184
20160427, -2.637, -2.451, -1.924, -2.593, -1.608, -1.553
20160428, 5.888, 5.294, 5.281, 5.019, 3.562, 3.441
20160429, 2.535, 3.061, 2.127, 2.785, 2.383, 2.305
20160502, -5.549, -4.827, -4.088, -3.825, -2.051, -2.620
20160503, 4.713, 4.444, 4.465, 3.594, 2.614, 3.822
20160504, 1.100, 0.807, 0.333, 1.050, 1.019, 0.981
20160505, -0.355, 0.000, 0.000, -0.556, 0.252, -0.954
20160506, -4.673, -4.409, -3.001, -2.900, -3.477, -1.594
20160509, -1.622, -1.826, -1.489, -0.805, -2.285, -0.374
20160510, -5.248, -5.176, -5.309, -4.993, -2.922, -3.935
20160511, 5.454, 5.184, 5.008, 4.102, 2.734, 3.213
20160512, -2.746, -2.889, -2.929, -2.163, -1.819, -2.311
20160513, 3.562, 3.562, 3.272, 1.946, 2.387, 2.273
20160516, -3.640, -3.640, -3.770, -3.117, -3.594, -2.267
20160517, 3.300, 3.300, 4.417, 3.755, 4.235, 2.831
20160518, 0.420, 0.420, 0.533, 0.540, -0.384, 1.868
20160519, -0.551, -0.841, -0.841, -0.268, -0.263, -0.246
20160520, -3.463, -2.761, -2.761, -1.802, -1.946, -0.738
20160523, 1.346, 1.291, 1.291, 1.287, 0.364, 0.336
20160524, -5.874, -4.987, -5.672, -4.064, -3.241, -3.241
20160525, -1.642, -1.407, -1.301, 0.337, -1.303, -0.102
20160526, -1.870, -1.415, -0.864, -0.829, -0.775, -0.738
20160527, -2.309, -1.422, -0.870, -0.835, -0.781, -0.743
20160531, -0.720, -1.136, -0.150, -2.149, 0.145, -1.519
20160601, 0.132, 0.507, 0.000, -0.423, -0.388, 1.260
20160602, -2.480, -2.655, -1.553, -0.859, -1.820, -1.488
20160603, -0.474, -0.495, 0.000, 0.000, 1.041, 0.741
20160606, -1.566, -2.061, -1.346, 0.000, -1.021, 0.252
20160607, 0.628, -0.306, 0.772, 0.036, 1.535, -0.705
20160608, 0.578, -0.142, 0.122, 0.041, -0.451, 1.716
20160609, 2.272, 1.836, 1.425, 1.237, 3.083, 1.745
20160610, 8.316, 8.316, 6.326, 5.214, 4.728, 4.182
20160613, 17.242, 17.242, 12.519, 11.322, 7.678, 7.062
20160614, -1.737, -1.737, -1.203, -1.442, -1.362, -1.319
20160615, -1.515, -1.515, -1.214, -0.374, -1.151, -0.318
20160616, -2.894, -2.894, -1.478, -0.873, -1.630, -3.150
20160617, 0.250, 0.250, 0.250, -0.343, 0.473, 1.273
20160620, -8.201, -8.201, -6.860, -6.112, -5.822, -4.842
20160621, 1.083, 1.083, 0.591, 0.591, -0.250, -0.647
20160622, 3.935, 3.935, 1.968, 1.968, 1.486, -1.326
20160623, -13.887, -12.281, -11.815, -10.220, -10.220, -9.911
20160624, 34.673, 30.157, 28.018, 22.678, 20.121, 25.253
20160627, 4.366, 3.978, 4.428, 3.686, 5.478, 7.254
20160628, -19.127, -17.772, -17.137, -13.838, -12.694, -14.198
20160629, -6.498, -4.796, -4.302, -3.382, -3.109, -5.173
20160630, -2.310, -1.543, -0.419, -1.539, -1.261, -0.336
20160701, -0.890, -0.852, -0.367, 0.790, 0.745, 3.600
20160705, 0.345, 0.492, 0.275, 0.634, 1.265, -1.150
20160706, -3.231, -3.098, -2.842, -1.999, -3.146, -0.324
20160707, -1.127, -0.960, -0.560, -1.590, 0.244, -0.325
20160708, -5.876, -5.662, -5.274, -2.549, -2.749, -2.926
20160711, -0.534, -0.218, -0.355, -1.764, -0.258, -0.334
20160712, -2.855, -3.164, -3.254, -0.978, -2.534, -3.580
20160713, -0.136, 0.107, -0.610, -1.258, -0.265, 1.280
20160714, -0.687, -0.624, -0.613, -0.570, -0.532, -2.267
20160715, 1.253, 1.253, 1.231, 1.146, 1.069, 2.994
20160718, -3.756, -3.756, -4.679, -1.698, -1.587, -2.014
20160719, -0.318, -0.318, 0.276, 0.897, 0.752, -0.425
20160720, -1.258, -1.258, -1.357, 0.660, -1.009, 0.079
20160721, 2.321, 3.679, 3.679, 3.886, 3.108, 3.470
20160722, -2.707, -1.701, -1.701, -0.931, -2.358, -2.358
20160725, -0.247, 0.310, -0.303, -0.303, 0.670, 0.670
20160726, -0.887, -0.919, 0.274, -1.158, -0.330, -0.262
20160727, -2.256, -1.827, -0.010, -1.429, 0.035, -1.342
20160728, -2.511, -2.482, -2.168, -0.717, -3.357, -1.331
20160729, -3.547, -4.056, -1.426, -2.804, -2.383, -1.888
20160801, -1.366, -1.613, -1.376, -0.559, -1.410, -1.114
20160802, 3.546, 2.669, 1.792, 3.147, 4.203, 1.942
20160803, -2.482, -2.613, -2.272, -1.089, -4.000, -0.544
20160804, -2.676, -3.210, -2.791, -1.416, -0.697, -1.894
20160805, -3.763, -4.183, -4.606, -1.986, -0.037, -1.392
20160808, -2.102, -1.092, -1.952, -1.424, -3.767, -1.673
20160809, -1.351, -1.498, -2.749, -1.443, -1.125, -2.936
20160810, 2.684, 2.633, 0.968, 0.301, 1.452, 3.265
20160811, -1.053, -0.839, -0.774, -0.567, 0.357, -1.050
20160812, -0.830, -0.830, -0.767, -0.561, 0.355, 0.288
20160815, -0.921, -0.921, -2.165, -1.145, -1.624, 0.000
20160816, 3.559, 3.559, 3.764, 2.618, 2.753, 2.221
20160817, -3.626, -3.626, -2.653, -1.672, -1.632, -0.075
20160818, -1.910, -1.910, -1.026, -0.808, 0.000, -1.241
20160819, 0.700, 0.700, 0.650, 0.593, 0.106, 1.331
20160822, 0.309, 0.309, 0.823, 0.690, 0.930, -0.469
20160823, -0.340, 0.476, 0.964, 0.683, 1.752, 1.752
20160824, 3.002, 2.184, 1.321, 0.676, 0.551, -0.581
20160825, -1.006, -1.231, -1.581, -1.005, -0.821, -0.807
20160826, 0.953, 0.344, 0.869, 1.012, 1.970, 0.542
20160829, -2.691, -1.502, -0.861, -2.035, -0.541, -1.090
20160830, -0.822, -0.312, -0.289, -0.337, -1.357, 0.544
20160831, 0.141, -0.312, -0.289, -0.337, -0.275, -1.345
20160901, -0.105, -0.312, -0.290, -1.327, -1.082, 0.274
20160902, -3.426, -2.478, -1.636, 0.646, -0.557, -0.012
20160906, -3.562, -3.584, -2.742, -3.333, -1.678, -3.230
20160907, -0.837, -0.807, -0.302, -0.346, -1.337, 0.000
20160908, 1.022, 0.987, 0.909, 1.037, 0.862, 0.844
20160909, 16.094, 13.751, 10.992, 10.785, 8.996, 9.198
20160912, -5.879, -5.669, -5.779, -4.889, -4.152, -4.648
20160913, 10.061, 9.227, 6.867, 4.006, 3.397, 4.061
20160914, 3.080, 3.137, 2.409, 3.524, 3.011, 1.797
20160915, -4.078, -3.647, -2.845, -2.074, -2.221, -2.085
20160916, -3.977, -3.977, -3.941, -2.836, -2.005, -1.867
20160919, -2.385, -2.385, -1.646, -1.240, -1.063, -1.048
20160920, 1.752, 1.752, 1.947, 1.947, 0.804, 1.693
20160921, -7.612, -7.612, -5.009, -5.009, -3.512, -2.703
20160922, -4.571, -3.968, -4.596, -3.077, -3.077, -2.282
20160923, 1.579, 1.661, 1.386, -0.162, -0.043, -0.989
20160926, 4.071, 2.216, 2.703, 0.127, 1.133, -0.200
20160927, -4.154, -3.109, -3.498, -2.687, -3.322, -0.992
20160928, -1.616, -0.821, -1.796, -0.726, -0.698, -3.059
20160929, 3.638, 2.241, 0.846, 2.025, 1.284, 3.136
20160930, -0.755, -0.600, 2.021, -3.215, -0.416, -2.726
20161003, -1.545, -0.902, -2.650, 0.105, -1.832, 0.792
20161004, -0.930, -0.783, -1.315, -0.368, -1.414, -2.252
20161005, -0.412, 0.078, 0.996, 0.885, 0.860, 0.921
20161006, -0.937, -1.013, -1.207, -0.292, -0.284, 1.193
20161007, 1.627, 1.223, 1.868, 1.265, 1.957, -0.434
20161010, -3.016, -2.501, -2.790, -2.109, -1.938, -1.504
20161011, 4.870, 4.196, 4.298, 3.088, 2.785, 2.548
20161012, 1.815, 1.530, 1.265, 1.843, 0.063, 1.186
20161013, 2.177, 1.831, 1.246, 0.779, 2.378, 0.878
20161014, -1.143, -1.143, -1.655, -1.164, -1.039, -1.252
20161017, -1.156, -1.156, -1.245, -1.782, -0.817, -0.204
20161018, -2.920, -2.920, -2.658, -1.779, -1.535, -0.586
20161019, -3.263, -3.263, -2.311, -1.127, -2.245, -1.981
20161020, -1.808, -1.366, -1.366, -1.541, -0.865, 0.814
20161021, -1.235, -0.991, -0.991, -0.890, -2.197, -2.197
20161024, -3.999, -3.362, -2.393, -2.393, -2.124, -2.124
20161025, 1.782, 1.363, 1.221, 1.010, 0.656, -0.893
20161026, 2.367, 1.675, 2.099, 1.873, 0.274, 1.759
20161027, 2.759, 2.933, 2.064, 2.694, 3.108, 4.345
20161028, 2.804, 1.858, 1.412, 1.211, 1.521, -1.394
20161031, 3.062, 2.960, 1.909, 0.911, 0.000, 1.403
20161101, 3.120, 2.930, 2.716, 2.524, 2.903, 1.353
20161102, 3.082, 2.456, 2.285, 1.093, 1.263, 0.534
20161103, 5.679, 5.120, 3.444, 4.289, 4.838, 3.962
20161104, -1.317, -0.270, -0.256, 0.283, -0.530, 0.738
20161107, -14.819, -14.107, -12.996, -11.225, -11.208, -8.811
20161108, -0.122, -0.156, 0.294, -0.569, 0.748, -1.283
20161109, -5.766, -5.733, -4.960, -4.277, -4.217, -4.656
20161110, 3.342, 4.191, 2.155, 1.800, 2.320, 4.275
20161111, -1.195, -1.195, -0.720, 0.561, -0.302, -1.593
20161114, -1.183, -1.183, -0.714, -0.549, -0.789, 1.894
20161115, -5.032, -5.032, -3.265, -2.746, -1.368, -2.528
20161116, 2.226, 2.226, 1.321, 1.132, 1.374, 0.000
20161117, -3.768, -3.768, -2.834, -2.592, -2.859, -1.439
20161118, -0.386, -0.386, -0.181, 0.413, -1.058, 0.292
20161121, -3.452, -3.452, -3.065, -2.731, -2.101, -1.941
20161122, -0.345, 0.000, 0.000, -0.520, -0.481, -0.481
20161123, 0.025, 0.336, 0.929, 1.995, 1.845, -0.897
20161125, -0.736, -1.591, -1.392, -0.629, -1.800, -0.876
20161128, 0.685, 0.653, 0.620, 0.631, 0.592, 2.337
20161129, -0.840, -0.322, -0.307, -1.248, 0.000, -1.122
20161130, 1.300, 0.322, 0.307, 1.251, 0.000, 2.252
20161201, 3.101, 3.000, 2.659, 1.244, 2.325, 0.832
20161202, 0.435, 0.621, 0.204, 1.808, 0.573, 0.550
20161205, -8.723, -7.901, -6.278, -5.332, -3.942, -3.520
20161206, -2.397, -2.156, -1.955, -2.136, -0.886, -0.311
20161207, 1.022, 0.990, -0.188, 0.161, -0.404, -0.251
20161208, 0.491, 0.191, 0.826, 0.483, 0.998, -0.779
20161209, -2.308, -1.993, -2.617, -2.123, -0.887, -0.858
20161212, 2.548, 2.486, 2.664, 1.304, 1.192, 1.154
20161213, -0.748, -0.818, -0.316, 0.320, 1.322, 0.000
20161214, -0.571, -0.916, -1.266, -1.274, -2.162, 0.163
20161215, -1.847, -1.832, -1.243, 0.000, 0.000, -1.006
20161216, -0.720, -0.720, -0.323, -1.090, 0.000, 0.000
20161219, -3.445, -3.445, -3.163, -2.710, -1.476, -2.431
20161220, -1.727, -1.727, -1.738, -1.738, -1.570, 0.205
20161221, -1.376, -1.376, 0.408, 0.408, -1.582, -1.862
20161222, 1.793, 2.034, 2.005, 2.827, 2.827, 2.133
20161223, 0.037, 0.332, 1.027, 0.000, 0.000, 0.000
20161227, -1.992, -1.596, -1.972, -0.897, -0.861, -0.100
20161228, 4.040, 3.483, 2.275, 1.202, 2.071, -0.685
20161229, 1.215, 1.134, 0.638, 0.593, 0.566, 0.622
20161230, 1.719, 1.344, 1.406, 1.736, 1.437, -0.485
20170103, -7.726, -6.900, -6.268, -5.414, -4.756, -1.997
20170104, -4.071, -4.094, -4.183, -3.872, -3.473, -5.640
20170105, -1.056, -1.150, -0.685, -0.633, -1.485, 1.308
20170106, -1.062, -1.042, -1.032, -0.954, -0.914, -2.590
20170109, -0.560, -1.050, -1.598, -0.641, -0.614, -0.673
20170110, -0.354, -0.281, -1.224, -0.322, -1.172, 0.000
20170111, -1.921, -1.874, -1.059, -1.760, -0.623, 0.913
20170112, 0.526, 0.713, 0.203, 0.187, 2.113, -0.559
20170113, -0.787, -0.787, -0.986, 0.262, 0.350, 1.003
20170117, -0.385, -0.385, -0.484, -0.058, 0.048, 0.661
20170118, -0.020, -0.020, 0.151, -1.292, -2.781, -2.109
20170119, 0.311, 0.063, 0.063, 0.058, -0.143, -2.805
20170120, -2.759, -2.454, -2.454, -3.680, -2.868, -2.868
20170123, -1.788, -1.792, -1.690, -1.690, -1.405, -1.405
20170124, -4.042, -4.340, -4.786, -4.375, -3.540, -4.552
20170125, -2.079, -1.508, -1.433, -0.555, -1.831, -1.562
20170126, -0.382, -1.444, 1.425, 0.342, 0.372, 1.960
20170127, -0.819, 0.000, -1.352, 0.682, 2.273, -1.288
20170130, 2.325, 1.867, 2.425, 0.338, 0.361, 0.315
20170131, 0.223, 0.280, -0.351, 0.403, -0.716, -0.626
20170201, -2.165, -2.864, -2.709, -2.395, -1.439, -1.259
20170202, 1.712, 1.524, 1.441, 2.099, 1.093, 2.525
20170203, -2.608, -2.110, -1.417, -2.044, 0.321, -1.242
20170206, 0.194, 0.381, 0.359, 0.341, 0.358, 0.314
20170207, 0.299, -0.188, 0.355, 0.338, 0.355, 0.313
20170208, 0.000, -0.348, 0.707, 0.674, 0.705, 0.623
20170209, -2.858, -2.728, -1.050, -1.003, 0.237, -1.960
20170210, -2.751, -2.751, -2.043, -0.983, 0.000, 2.195
20170213, -2.283, -2.283, -1.849, -3.512, -3.340, -2.961
20170214, -6.130, -6.130, -6.551, -5.051, -5.903, -5.230
20170215, 5.852, 5.852, 1.887, -0.169, -2.934, -1.838
20170216, 0.719, 0.719, 1.141, 0.464, 2.229, 1.190
20170217, 1.144, 1.144, 0.885, 3.221, 0.762, 0.672
20170221, 0.282, 0.282, 1.711, -0.010, 2.775, 1.000
20170222, 0.392, 0.375, 1.612, 0.729, 2.044, -1.108
20170223, 2.412, 4.991, 4.002, 5.544, 2.255, 6.853
20170224, -1.283, -0.593, 0.999, 1.025, 2.249, 0.660
20170227, -0.446, -0.123, -0.668, -2.363, -3.418, -1.964
20170228, 1.729, 1.884, 0.661, 0.688, 3.180, 0.000
20170301, -1.781, -2.158, -1.434, -0.683, -1.837, -0.332
20170302, -0.116, -1.040, 0.665, 0.686, 0.627, 0.666
20170303, -3.237, -3.108, -3.837, -3.367, -1.869, -3.278
20170306, -1.110, -1.283, -0.685, -0.703, -0.634, 0.644
20170307, 0.000, 0.358, 0.344, 1.322, -1.195, -0.947
20170308, -0.026, -0.356, -0.342, -1.290, 1.197, -0.984
20170309, 0.313, 0.153, -0.343, -0.351, -1.489, 0.644
20170310, -1.704, -1.806, -1.031, -1.056, -0.969, -2.292
20170313, -2.586, -2.536, -2.675, -1.351, -1.827, 0.937
20170314, 2.047, 1.560, 1.241, 0.448, 0.993, -0.207
20170315, -2.543, -2.600, -2.438, -2.656, -1.310, -0.148
20170316, -3.209, -3.388, -3.538, -3.075, -1.658, -3.557
20170317, 0.109, 0.109, -0.402, -1.127, -2.154, -0.087
20170320, -0.759, -0.759, -0.742, -0.758, -1.843, -1.601
20170321, 4.554, 4.554, 3.890, 3.890, 3.581, 3.395
20170322, 1.048, 1.048, -0.729, -0.729, -1.757, -1.463
20170323, 2.428, 1.423, 1.466, 1.370, 1.370, 2.800
20170324, -2.461, -2.752, -3.296, -1.495, -2.841, -1.937
20170327, -2.476, -1.968, -2.976, -4.335, -4.091, -3.407
20170328, -4.516, -4.604, -3.429, -2.139, -2.228, -2.037
20170329, -0.055, 0.355, -1.181, -1.091, -1.137, -2.844
20170330, -0.885, -1.554, -0.397, 0.708, -0.766, -0.712
20170331, 2.770, 2.039, 1.727, 0.000, 0.000, 0.000
20170403, 0.907, -0.092, -0.167, -0.676, 1.955, 2.185
20170404, -1.664, -1.655, -1.165, -0.091, -1.501, 0.349
20170405, 4.281, 4.101, 3.808, 3.544, 2.282, 3.810
20170406, -2.368, -2.564, -3.271, -2.112, -1.135, -5.639
20170407, 2.874, 2.627, 3.999, 2.271, 1.687, 2.460
20170410, 4.641, 3.705, 2.465, 1.861, 1.289, 2.047
20170411, 2.672, 1.545, 0.725, 0.687, 1.737, 0.338
20170412, 2.552, 3.062, 2.129, 1.181, -0.985, 1.921
20170413, 1.684, 2.060, 1.756, 2.093, 2.595, 0.383
20170417, -6.064, -6.064, -5.785, -5.139, -4.609, -2.355
20170418, 0.000, 0.000, -0.363, 0.433, -1.672, -1.843
20170419, 1.695, 1.695, 0.442, -0.345, -0.369, -1.863
20170420, -1.696, -1.874, -1.874, -2.542, -1.310, 0.000
20170421, -0.060, -0.316, -0.316, -0.304, -2.496, -2.496
20170424, -10.929, -8.678, -7.606, -7.606, -3.261, -3.261
20170425, -1.562, -1.603, -0.000, -1.419, -2.562, -2.467
20170426, -0.521, 0.015, 0.764, 0.798, 2.331, 0.361
20170427, -0.102, -0.781, -0.730, 0.395, -0.399, 1.470
20170428, -0.567, 0.545, -0.211, -0.786, -0.735, -2.528
20170501, -3.713, -4.560, -4.302, -2.768, -1.828, -3.647
20170502, 0.659, 1.994, 1.883, 0.809, 0.750, 2.627
20170503, 1.690, 1.231, 1.832, 0.801, 0.744, 0.731
20170504, -2.620, -2.426, -3.566, -1.586, -2.925, -2.873
20170505, 0.211, -0.531, 0.789, -0.046, 1.139, 1.118
20170508, -2.230, -2.664, -1.256, 0.803, 0.750, 0.736
20170509, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
20170510, 0.307, 0.000, -1.151, 0.791, 0.741, 0.728
20170511, 0.529, 1.792, 0.567, -1.152, 0.000, 0.000
20170512, -2.120, -2.120, -1.490, 0.395, -0.969, 0.721
20170515, -1.935, -1.935, -2.934, -3.446, -2.443, -0.715
20170516, -0.841, -0.841, -1.325, -1.131, 0.000, -1.616
20170517, 19.535, 19.535, 17.044, 10.541, 5.174, 5.006
20170518, 0.479, 0.479, -1.181, -0.273, 1.329, 2.824
20170519, -11.343, -11.343, -9.855, -8.792, -5.781, -7.004
20170522, -4.124, -4.124, -2.798, -2.015, -3.123, -1.448
20170523, 0.818, 0.805, 1.633, 1.536, 3.019, 3.019
20170524, -2.832, -3.940, -2.863, -1.968, -1.850, 0.000
20170525, 0.415, 0.797, 0.000, 0.000, 0.000, -1.350
20170526, -0.824, -0.453, -1.542, -1.562, -2.216, -0.330
20170530, -0.947, -1.640, -1.354, -1.146, -1.842, -1.655
20170531, -0.118, -0.413, -0.417, -1.549, -1.480, 1.670
20170601, -1.786, -2.347, -2.230, -2.348, 0.730, -2.945
20170602, 0.300, 0.844, 1.411, -0.181, 1.293, 1.006
20170605, 1.088, 1.342, -0.538, 0.982, 0.898, 1.308
20170606, 1.639, 1.636, 2.169, 2.289, 0.731, -0.597
20170607, -0.804, -0.803, -1.292, -1.442, 0.000, 0.000
20170608, -1.791, -1.615, -1.646, -1.573, -2.778, -1.001
20170609, 0.572, 0.570, 0.232, 0.327, -1.049, -0.794
20170612, 0.960, 0.813, 1.506, -0.319, 1.052, 0.795
20170613, -3.307, -3.403, -3.245, -2.569, 0.185, -2.555
20170614, 0.089, 0.177, -0.836, -0.809, -2.014, -0.345
20170615, 1.089, 1.309, 0.444, 2.210, 2.039, 0.346
20170616, -0.753, -0.753, -0.870, -1.590, -2.718, -1.033
20170619, -1.588, -1.588, -2.285, -3.238, -2.400, -0.695
20170620, -0.412, -0.412, -0.155, -0.155, -0.770, -0.699
20170621, 0.827, 0.827, 0.502, 0.502, -2.020, -2.716
20170622, -1.578, -1.135, -1.304, 0.000, 0.000, -3.272
20170623, -0.830, -0.835, -1.273, -0.591, -1.113, -0.524
20170626, -2.086, -2.100, -1.653, -2.176, -2.545, -2.623
20170627, 3.175, 2.937, 3.171, 3.622, 1.532, 2.793
20170628, -2.515, -2.004, -1.424, -1.925, -0.359, -0.515
20170629, 2.394, 1.488, 0.828, 1.946, 1.492, -2.673
20170630, 1.722, 0.413, 0.410, 0.387, 0.355, 3.244
20170703, 2.164, 2.660, 3.548, 1.154, 1.060, 0.227
20170705, -1.174, -0.397, -1.075, 0.000, 1.047, 0.754
20170706, 4.624, 4.241, 4.471, 3.278, 2.741, -0.460
20170707, -2.934, -3.018, -2.741, -1.696, -1.315, 2.424
20170710, -2.215, -1.843, -2.317, -2.227, -2.041, -5.232
20170711, -1.085, -1.108, -2.161, -1.134, -1.041, -1.508
20170712, -2.588, -2.099, -1.109, -1.528, -1.401, -2.033
20170713, -0.990, -0.378, -0.318, -1.715, -0.355, -0.517
20170714, -2.853, -2.853, -3.116, -2.087, -2.494, -4.821
20170717, -0.873, -0.873, -0.700, 0.272, -1.346, 1.246
20170718, -1.258, -1.258, -0.521, 0.398, 0.370, -1.847
20170719, -2.105, -2.105, -1.673, -3.340, -2.630, 0.000
20170720, -0.407, 0.500, 0.500, -0.409, -0.378, -0.533
20170721, -0.826, -0.903, -0.903, 0.879, 0.638, 0.638
20170724, -0.533, -1.038, -1.849, -1.849, -1.847, -1.847
20170725, -0.951, 0.213, 1.029, 1.756, -1.393, 1.985
20170726, 0.771, 0.424, 1.206, 0.889, 1.723, -0.741
20170727, 0.959, 0.781, -0.803, -0.743, 0.047, 0.033
20170728, -0.303, -0.372, 1.168, 0.000, -1.082, 1.144
20170731, -0.983, -0.894, -2.336, -1.122, -3.738, -2.614
20170801, -0.425, -0.105, -0.102, -1.133, 0.539, -1.507
20170802, 0.974, 1.672, 1.626, 2.357, 1.602, 1.146
20170803, 0.613, 0.264, 2.268, 1.119, 1.570, 2.992
20170804, -0.012, 0.408, -0.251, -0.042, 2.538, -0.876
20170807, -1.459, -1.870, -1.799, -0.738, -1.959, -0.554
20170808, 3.085, 3.080, 2.376, 2.226, 3.015, 3.978
20170809, 1.359, 1.377, 0.207, 1.088, 3.263, 0.711
20170810, 21.272, 18.619, 15.012, 9.984, 9.772, 10.654
20170811, 0.141, 0.141, 2.007, 2.581, 2.905, 0.694
20170814, -14.770, -14.770, -13.814, -11.301, -11.391, -8.734
20170815, -0.288, -0.288, 1.610, 0.716, 0.922, 0.692
20170816, -0.604, -0.604, -1.489, -1.421, -3.397, -2.563
20170817, 15.113, 15.113, 11.662, 10.346, 11.867, 5.786
20170818, 0.287, 0.287, 0.290, 0.980, 1.255, 0.998
20170821, -5.933, -5.933, -4.113, -3.133, -4.267, -1.976
20170822, -8.142, -8.056, -6.611, -6.503, -3.688, -3.688
20170823, 4.973, 5.285, 2.859, 5.097, 2.435, 5.645
20170824, -1.411, -0.722, -0.695, -2.233, -0.339, -1.790
20170825, -2.394, -0.726, -0.964, -0.659, -1.921, -0.177
20170828, -0.433, -0.731, -0.968, -0.662, -0.520, -0.531
20170829, 1.038, 0.734, 1.210, -0.879, 0.696, 0.710
20170830, 0.106, 0.364, 0.352, 0.442, 0.345, 0.352
20170831, -3.607, -2.781, -3.043, -1.754, -1.375, -2.787
20170901, 0.137, 0.253, 1.254, 0.000, 0.000, 0.000
20170905, 3.305, 1.966, 2.292, 2.596, 0.696, 3.519
20170906, 0.590, 0.750, 0.925, 4.143, 2.067, 2.081
20170907, -1.507, -0.871, -0.739, -1.094, 2.819, -1.610
20170908, 2.419, 1.948, 1.776, 1.235, 0.984, 2.315
20170911, -6.068, -4.980, -4.893, -2.432, -1.948, -3.261
20170912, -2.072, -2.315, -1.789, -2.058, -2.810, -1.388
20170913, -3.283, -3.486, -3.619, -3.545, -2.877, -1.407
20170914, 0.578, 0.852, 0.377, 0.433, -0.849, 0.713
20170915, -0.746, -0.746, -1.110, -1.887, 0.245, -1.151
20170918, -3.954, -3.954, -3.391, -4.517, -3.049, -2.945
20170919, 0.000, 0.000, 1.354, 1.354, 1.084, 1.101
20170920, -1.190, -1.190, -1.331, -1.331, -1.071, -2.099
20170921, 0.434, 1.077, 0.448, 0.361, 0.361, 0.747
20170922, 0.848, 1.164, 1.333, -0.051, 2.699, 1.111
20170925, -0.398, -0.383, -0.437, 0.756, -1.897, -0.366
20170926, -0.792, -0.537, -1.302, -2.131, -0.729, -2.653
20170927, -0.569, 0.000, 0.000, 0.000, 0.000, 0.000
20170928, -1.739, -1.362, -0.873, -1.785, -0.366, -0.375
20170929, -1.590, -0.779, -0.877, -0.737, -1.307, 0.403
20171002, -2.619, -2.934, -3.462, -0.794, -2.804, -3.011
20171003, 0.416, 1.126, 0.789, -0.372, -0.381, -0.384
20171004, -0.191, 0.000, 0.000, 0.000, 0.000, 0.000
20171005, -3.174, -2.516, -2.220, -2.864, -1.526, -1.537
20171006, 0.257, 0.279, 0.905, 1.781, 0.387, 0.390
20171009, 1.438, 0.809, 0.893, -0.229, 1.154, 2.105
20171010, -2.245, -2.559, -2.407, -1.128, -1.137, -2.033
20171011, -1.247, -1.229, -0.686, -3.391, -1.826, -0.386
20171012, -0.988, -0.828, -2.176, 0.000, 0.000, 0.000
20171013, -1.667, -1.667, -1.824, -1.568, -0.500, -3.722
20171016, -1.693, -1.693, -1.222, -2.924, -2.609, -1.201
20171017, 0.428, 0.428, 0.000, 0.000, 1.037, -2.218
20171018, -1.253, -1.253, 0.099, -2.614, -1.014, 0.412
20171019, -0.861, -0.376, -0.376, -1.250, -1.193, -1.228
20171020, -1.263, -0.917, -0.917, -1.293, -0.827, -0.827
20171023, 3.892, 4.196, 4.325, 4.325, 3.895, 3.895
20171024, 1.006, 0.438, -0.406, -1.325, -1.695, 0.383
20171025, 0.734, 0.016, 1.612, 0.394, 2.112, 0.000
20171026, 0.517, 1.267, 0.399, 0.392, 0.396, 1.365
20171027, -4.841, -4.214, -3.177, -3.120, -4.782, -3.588
20171030, 1.150, 1.266, 0.409, 1.321, 0.000, 0.000
20171031, -2.021, -1.300, -1.217, -2.055, -0.821, -0.774
20171101, 0.858, 0.875, 0.820, 0.806, 2.465, -1.544
20171102, -1.151, -0.587, 0.812, 0.798, 0.806, 2.736
20171103, -0.452, 0.433, -0.258, 1.626, 0.399, 0.384
20171106, -1.702, -1.551, -0.804, -1.587, -1.927, 0.000
20171107, 1.035, 0.864, 0.504, 0.589, 2.716, -1.047
20171108, 0.000, 0.000, -0.586, 0.390, -1.062, 2.579
20171109, 1.005, 0.425, 0.115, 0.205, 2.241, 0.374
20171110, 1.943, 1.943, 2.404, 3.059, 3.331, 1.489
20171113, 1.943, 1.943, 0.251, 1.124, -0.226, 1.465
20171114, -1.151, -1.151, 0.338, 0.738, -0.558, 1.079
20171115, 4.338, 4.338, 3.201, 1.828, 3.159, -0.165
20171116, -4.062, -4.062, -3.042, -2.152, -2.168, -2.134
20171117, -0.343, -0.343, -0.984, -0.235, -1.989, 1.231
20171120, -4.489, -4.489, -3.258, -5.025, -2.629, -4.066
20171121, -3.727, -4.356, -3.301, -2.303, -3.810, -3.810
20171122, -1.270, -1.224, 0.226, -0.785, 0.854, -2.533
